,State,District,District Code,Assembly Constituency,AC Code,Total Population,Male,Female,Total Household,Agriculture (0-7),Land Improvement & Minor Irrigation (0-9),Animal Husbandry (0-6),Fisheries (0-2),Rural Housing (0-4),Drinking Water (0-3),Roads (0-8),Rural Electrification (0-3),Non-Conventional Energy (0-1),Maintenance of Community Assets (0-1),Fuel & Fodder (0-1),Libraries (0-1),Cultural Activities (0-1),Financial & Communication Infrastructure (0-9),Public Distribution System (0-2),Education (0-6),Vocational Education (0-2),Markets & Fairs (0-3),Health & Sanitation (0-11),Women & Child Development (0-7),Social Forestry (0-1),Family Welfare (0-1),Poverty Alleviation Programme (0-6),"Khadi, Village & Cottage Industries (0-3)",Small Scale Industries (0-1),Adult & Non-Formal Education (0-1)
156,RAJASTHAN (8),NAGAUR (110),110,Nawan(662),115.0,31967.0,16541.0,15424.0,6541.0,1.2857142857142858,2.9047619047619047,1.8333333333333333,0.0,4.0,1.8571428571428568,5.4523809523809526,2.571428571428572,0.14285714285714285,0.4761904761904762,0.2380952380952381,0.047619047619047616,0.6190476190476191,4.523809523809524,1.238095238095238,2.5,0.2619047619047619,1.261904761904762,4.714285714285714,2.571428571428572,0.19047619047619047,0.5238095238095238,0.4047619047619048,0.0,0.09523809523809523,0.047619047619047616
157,RAJASTHAN (8),NAGAUR (110),110,Parbatsar(663),114.0,43614.0,23050.0,20403.0,10090.0,1.3157894736842106,2.236842105263158,1.4473684210526316,0.0,4.0,1.8421052631578947,4.7631578947368425,2.631578947368421,0.0,0.42105263157894735,0.5263157894736842,0.05263157894736842,0.4736842105263158,4.0,1.1842105263157894,2.6578947368421053,0.10526315789473684,0.4473684210526316,4.2631578947368425,3.2894736842105265,0.3157894736842105,0.3684210526315789,0.4473684210526316,0.05263157894736842,0.15789473684210525,0.05263157894736842
158,RAJASTHAN (8),PALI (111),111,Bali(664),120.0,59046.0,30847.0,27829.0,22745.0,2.0294117647058822,3.1764705882352944,2.0,0.17647058823529413,4.0,2.5294117647058822,6.0588235294117645,2.764705882352941,0.05882352941176471,0.7647058823529411,0.6470588235294118,0.0,0.7647058823529411,3.9705882352941178,1.4411764705882353,2.7058823529411766,0.35294117647058826,1.0,4.529411764705882,3.4411764705882355,0.5294117647058824,0.7058823529411765,0.4117647058823529,0.17647058823529413,0.0,0.0
159,RAJASTHAN (8),PALI (111),111,Jaitaran(675),116.0,61378.0,32203.0,29165.0,14918.0,1.46875,2.734375,1.578125,0.03125,3.71875,1.71875,4.75,2.40625,0.03125,0.4375,0.53125,0.03125,0.6875,4.703125,1.1875,2.53125,0.234375,1.296875,3.921875,3.125,0.03125,0.40625,0.875,0.0,0.1875,0.0625
160,RAJASTHAN (8),PALI (111),111,Marwar junction(667),119.0,54806.0,27331.0,27436.0,11586.0,1.2804878048780488,2.7804878048780486,1.1585365853658536,0.024390243902439025,3.804878048780488,1.5121951219512195,5.3048780487804885,2.6341463414634148,0.0,0.3414634146341464,0.6585365853658537,0.0,0.5609756097560976,3.9146341463414633,1.0975609756097562,2.451219512195122,0.14634146341463414,1.146341463414634,3.9268292682926833,2.902439024390244,0.12195121951219512,0.2682926829268293,0.3414634146341464,0.024390243902439025,0.04878048780487805,0.07317073170731707
161,RAJASTHAN (8),PALI (111),111,Pali(669),118.0,21264.0,10962.0,10302.0,3692.0,0.9090909090909092,0.8181818181818182,1.2727272727272727,0.09090909090909093,3.4545454545454546,1.181818181818182,5.6818181818181825,2.9090909090909087,0.0,0.2727272727272727,0.8181818181818182,0.0,0.18181818181818185,3.9090909090909087,1.181818181818182,2.6818181818181817,0.13636363636363635,0.2727272727272727,3.227272727272727,3.0909090909090913,0.0,0.18181818181818185,0.5,0.0,0.0,0.09090909090909093
162,RAJASTHAN (8),PALI (111),111,Sojat(670),117.0,38112.0,19173.0,18929.0,8664.0,0.8260869565217391,1.7173913043478262,1.1956521739130437,0.0,3.8260869565217392,1.0869565217391304,5.043478260869565,2.608695652173913,0.0,0.3043478260869565,0.5652173913043478,0.0,0.3478260869565217,3.9565217391304346,1.173913043478261,2.282608695652174,0.17391304347826084,0.8043478260869565,4.065217391304348,3.847826086956522,0.13043478260869565,0.3478260869565217,0.3478260869565217,0.043478260869565216,0.043478260869565216,0.043478260869565216
163,RAJASTHAN (8),PALI (111),111,Sumerpur(671),121.0,115453.0,34876.0,32063.0,19688.0,2.017857142857143,2.8928571428571432,1.9107142857142856,0.32142857142857145,3.8928571428571432,1.8571428571428568,5.821428571428571,2.2857142857142856,0.21428571428571427,0.5357142857142857,0.6428571428571429,0.14285714285714285,0.5357142857142857,5.8392857142857135,1.5178571428571428,3.125,0.4821428571428572,1.3392857142857142,4.910714285714286,2.9107142857142856,0.2857142857142857,0.6071428571428571,0.8571428571428571,0.32142857142857145,0.17857142857142858,0.10714285714285714
164,RAJASTHAN (8),PRATAPGARH (629),629,Bari sadri(560),171.0,19004.0,9576.0,9426.0,4368.0,0.7916666666666666,3.1875,0.8958333333333334,0.0,3.291666666666667,1.1666666666666663,3.6875,2.291666666666667,0.0,0.20833333333333331,0.6666666666666666,0.0,0.4166666666666666,3.541666666666667,0.8125,1.9791666666666667,0.3125,0.8333333333333333,3.125,3.5625,0.04166666666666666,0.4166666666666666,0.5,0.0,0.0,0.04166666666666666
165,RAJASTHAN (8),PRATAPGARH (629),629,Chittorgarh(562),169.0,28752.0,14716.0,13906.0,7396.0,1.2321428571428572,2.8696428571428565,0.9642857142857144,0.075,3.421428571428572,1.3285714285714283,4.714285714285714,2.060714285714285,0.05,0.175,0.4928571428571428,0.05,0.325,3.233928571428572,0.9035714285714284,1.6517857142857144,0.18392857142857144,0.5053571428571428,3.3625,3.0178571428571432,0.175,0.4428571428571429,0.3125,0.0,0.05,0.0
166,RAJASTHAN (8),PRATAPGARH (629),629,Dhariawad(697),157.0,7404.0,3799.0,3605.0,1900.0,2.75,4.65,3.2,0.3,2.0,1.1,5.8,1.5,0.7,0.8,0.6,0.1,0.6,3.15,1.65,3.1,0.25,0.1,4.9,3.0,0.1,0.2,1.1,0.0,0.1,0.1
167,RAJASTHAN (8),PRATAPGARH (629),629,Ghatol(525),162.0,82512.0,40434.0,39068.0,13305.0,1.9429824561403506,3.854385964912281,3.2780701754385966,0.0,3.721052631578948,1.186842105263158,5.25,1.437719298245614,0.17894736842105266,0.4842105263157894,0.4614035087719298,0.1087719298245614,0.5114035087719299,3.6526315789473687,0.7864035087719299,1.8399122807017545,0.4469298245614035,1.3460526315789474,3.230701754385965,2.867543859649123,0.2087719298245614,0.524561403508772,1.46359649122807,0.0,0.0,0.0
168,RAJASTHAN (8),PRATAPGARH (629),629,Nimbahera(565),170.0,86353.0,44405.0,41723.0,23388.0,0.9979166666666666,3.19375,0.9708333333333334,0.00625,3.6208333333333336,1.2333333333333334,4.648958333333333,2.3979166666666667,0.04791666666666666,0.26666666666666666,0.7520833333333333,0.04166666666666666,0.11666666666666667,3.3,1.0447916666666666,2.2583333333333333,0.325,0.3239583333333333,3.177083333333333,3.291666666666667,0.11041666666666666,0.26875,0.240625,0.0,0.0125,0.04791666666666666
169,RAJASTHAN (8),PRATAPGARH (629),629,Pratapgarh(566),172.0,131671.0,63926.0,63597.0,36623.0,1.8137254901960784,2.892156862745098,2.1830065359477118,0.06535947712418301,3.2352941176470584,1.34640522875817,5.421568627450982,2.235294117647059,0.0915032679738562,0.24836601307189546,0.4836601307189543,0.05882352941176471,0.7712418300653595,3.1960784313725488,0.7647058823529411,1.562091503267974,0.30392156862745096,1.1241830065359475,3.2418300653594767,3.183006535947712,0.24836601307189546,0.24183006535947715,0.8496732026143791,0.032679738562091505,0.05882352941176471,0.0392156862745098
170,RAJASTHAN (8),RAJSAMAND (112),112,Bhim(673),173.0,59624.0,30090.0,29532.0,14670.0,1.4473684210526316,2.37280701754386,2.732456140350877,0.02631578947368421,3.3508771929824563,1.3947368421052633,5.521929824561402,2.745614035087719,0.008771929824561403,0.6052631578947368,0.8947368421052632,0.008771929824561403,0.5701754385964912,5.192982456140351,1.5043859649122808,2.7894736842105265,0.05263157894736842,0.21929824561403508,4.491228070175438,3.293859649122807,0.05263157894736842,0.6578947368421053,1.1271929824561404,0.0,0.5,0.008771929824561403
171,RAJASTHAN (8),RAJSAMAND (112),112,Kumbhalgarh(676),174.0,54379.0,27498.0,26707.0,13712.0,1.0192307692307692,2.3461538461538463,0.8173076923076923,0.0576923076923077,3.7307692307692313,1.8846153846153848,5.2980769230769225,2.5961538461538463,0.038461538461538464,0.2307692307692308,0.7884615384615384,0.019230769230769232,0.15384615384615385,3.1346153846153846,0.9134615384615384,2.1153846153846154,0.22115384615384612,0.4807692307692308,3.3653846153846154,2.9230769230769234,0.07692307692307693,0.5,0.7019230769230769,0.0,0.038461538461538464,0.038461538461538464
172,RAJASTHAN (8),RAJSAMAND (112),112,Nathdwara(678),176.0,44922.0,17922.0,17273.0,8122.0,1.3833333333333333,2.783333333333333,1.2166666666666666,0.0,3.966666666666667,2.1333333333333333,4.95,2.7333333333333334,0.06666666666666668,0.3333333333333333,0.5333333333333333,0.1,0.4666666666666667,4.116666666666666,1.1666666666666667,2.2,0.38333333333333336,0.65,3.9,2.4,0.4,0.6666666666666666,0.38333333333333336,0.0,0.0,0.1
173,RAJASTHAN (8),RAJSAMAND (112),112,Rajsamand(679),175.0,52660.0,26547.0,26088.0,13606.0,1.8666666666666667,3.4222222222222216,1.3333333333333333,0.022222222222222227,3.933333333333333,2.1333333333333333,5.455555555555557,2.4888888888888894,0.1111111111111111,0.4222222222222222,0.8,0.022222222222222227,0.3111111111111111,3.9,1.3666666666666667,2.1333333333333333,0.2888888888888889,0.6333333333333333,3.6777777777777776,2.7555555555555555,0.1111111111111111,0.6,0.8222222222222222,0.0,0.08888888888888889,0.0
174,RAJASTHAN (8),SAWAI MADHOPUR (113),113,Bamanwas(688),91.0,31663.0,17025.0,14452.0,7394.0,0.9761904761904762,2.8809523809523814,1.0238095238095235,0.2380952380952381,3.571428571428572,1.2857142857142858,4.976190476190476,2.023809523809524,0.047619047619047616,0.09523809523809523,0.9523809523809524,0.0,0.19047619047619047,3.928571428571429,1.1428571428571428,1.761904761904762,0.2857142857142857,0.7857142857142857,2.095238095238096,2.4047619047619047,0.19047619047619047,0.19047619047619047,0.8571428571428571,0.047619047619047616,0.047619047619047616,0.2857142857142857
175,RAJASTHAN (8),SAWAI MADHOPUR (113),113,Gangapur(690),90.0,82486.0,43673.0,38713.0,17778.0,0.796875,2.78125,0.65625,0.0,3.9375,0.1875,5.96875,2.09375,0.0,0.40625,0.125,0.03125,0.0,3.53125,1.578125,3.0,0.25,0.40625,3.765625,3.609375,0.0,0.03125,0.09375,0.0,0.03125,0.03125
176,RAJASTHAN (8),SAWAI MADHOPUR (113),113,Khandar(691),93.0,27906.0,14551.0,13225.0,5976.0,0.9473684210526316,3.0,0.6842105263157895,0.05263157894736842,3.4736842105263164,0.21052631578947367,5.2631578947368425,2.3684210526315788,0.10526315789473684,0.15789473684210525,0.7368421052631579,0.15789473684210525,0.3157894736842105,3.3947368421052637,0.8421052631578947,2.0789473684210527,0.18421052631578946,0.4473684210526316,3.0263157894736836,3.1842105263157894,0.21052631578947367,0.21052631578947367,0.9473684210526316,0.0,0.05263157894736842,0.0
177,RAJASTHAN (8),SAWAI MADHOPUR (113),113,Sawai madhopur(694),92.0,29528.0,14045.0,12518.0,5986.0,1.318181818181818,3.0681818181818183,1.2272727272727273,0.0,3.272727272727273,1.181818181818182,5.363636363636363,1.3409090909090908,0.0,0.2727272727272727,0.3636363636363637,0.045454545454545456,0.3181818181818182,3.522727272727273,1.0454545454545454,2.659090909090909,0.6818181818181818,1.1136363636363635,2.159090909090909,2.363636363636364,0.045454545454545456,0.13636363636363635,0.7727272727272727,0.0,0.0,0.045454545454545456
178,RAJASTHAN (8),SAWAI MADHOPUR (113),113,Tonk(695),96.0,63623.0,33066.0,30544.0,13047.0,1.2291666666666667,2.369791666666667,1.0052083333333337,0.02083333333333333,3.78125,1.9270833333333333,4.692708333333334,2.135416666666667,0.02083333333333333,0.16666666666666666,0.34375,0.010416666666666666,0.2395833333333333,3.375,1.4895833333333333,1.2604166666666667,0.38020833333333337,1.6927083333333333,2.546875,1.5364583333333333,0.0,0.16666666666666666,0.06770833333333333,0.0,0.010416666666666666,0.02083333333333333
179,RAJASTHAN (8),SIKAR (114),114,Danta ramgarh(681),36.0,64372.0,29784.0,26287.0,16334.0,2.15,3.25,2.1,0.0,3.55,1.7,5.425,2.625,0.2,0.4,0.55,0.2,0.35,5.4,1.375,3.05,0.525,1.025,3.525,2.65,0.1,0.5,0.375,0.0,0.15,0.15
180,RAJASTHAN (8),SIKAR (114),114,Dhod(682),34.0,83691.0,43437.0,40244.0,16554.0,1.2857142857142858,3.0,1.5857142857142856,0.057142857142857134,4.0,2.142857142857143,5.6,2.6,0.11428571428571427,0.42857142857142855,0.6857142857142857,0.028571428571428567,0.5142857142857142,5.0285714285714285,1.3428571428571427,2.9714285714285715,0.2571428571428571,0.4,4.971428571428572,3.3428571428571434,0.08571428571428573,0.42857142857142855,0.8,0.0,0.11428571428571427,0.028571428571428567
181,RAJASTHAN (8),SIKAR (114),114,Fatehpur(624),32.0,13728.0,7054.0,6674.0,2496.0,0.5,2.6111111111111107,0.5555555555555556,0.0,4.0,2.1111111111111107,5.833333333333332,2.888888888888889,0.0,0.2222222222222222,0.3333333333333333,0.0,0.2222222222222222,3.388888888888889,1.0,1.9444444444444444,0.16666666666666666,0.3333333333333333,3.0,2.5,0.1111111111111111,0.4444444444444444,0.6111111111111112,0.0,0.1111111111111111,0.0
182,RAJASTHAN (8),SIKAR (114),114,Khandela(683),37.0,43142.0,22199.0,20886.0,9583.0,1.6052631578947367,2.3684210526315788,1.6578947368421053,0.2631578947368421,4.0,1.263157894736842,5.289473684210527,2.3684210526315788,0.15789473684210525,0.5263157894736842,0.3684210526315789,0.15789473684210525,0.4736842105263158,5.552631578947367,1.2105263157894737,3.0,0.2894736842105263,0.7894736842105263,3.736842105263158,2.7105263157894743,0.21052631578947367,0.5263157894736842,0.5263157894736842,0.0,0.10526315789473684,0.3157894736842105
183,RAJASTHAN (8),SIKAR (114),114,Lachhmangarh(684),33.0,68549.0,35084.0,33461.0,15174.0,0.96875,3.0,1.96875,0.0,4.0,2.09375,5.609375,2.9375,0.21875,0.40625,0.71875,0.0625,0.34375,4.515625,1.484375,3.0,0.328125,0.90625,3.796875,2.390625,0.09375,0.5,0.28125,0.03125,0.0625,0.09375
184,RAJASTHAN (8),SIKAR (114),114,Neem ka thana(685),38.0,38093.0,20036.0,17932.0,7188.0,1.947368421052632,2.8947368421052637,1.7105263157894737,0.0,3.947368421052632,1.8421052631578947,5.394736842105262,2.736842105263158,0.10526315789473684,0.42105263157894735,0.5789473684210527,0.05263157894736842,0.5789473684210527,4.631578947368421,1.263157894736842,2.6842105263157894,0.42105263157894735,1.0789473684210529,3.842105263157895,1.9210526315789476,0.05263157894736842,0.42105263157894735,0.18421052631578946,0.0,0.15789473684210525,0.2631578947368421
185,RAJASTHAN (8),SIKAR (114),114,Sikar(686),35.0,51921.0,27824.0,23947.0,10176.0,2.1153846153846154,3.2307692307692313,2.1346153846153846,0.07692307692307693,3.9230769230769234,2.3076923076923075,5.903846153846153,2.5576923076923075,0.19230769230769232,0.5,0.4615384615384616,0.15384615384615385,0.3461538461538461,5.057692307692308,1.8269230769230769,3.3076923076923075,0.4807692307692308,1.0192307692307692,4.730769230769232,2.269230769230769,0.2692307692307692,0.5769230769230769,0.6730769230769231,0.1153846153846154,0.19230769230769232,0.19230769230769232
186,RAJASTHAN (8),SIKAR (114),114,Srimadhopur(687),39.0,58296.0,30759.0,27331.0,10516.0,3.03125,3.375,3.0625,0.0,4.0,1.4375,5.4375,2.4375,0.4375,0.625,0.625,0.1875,0.4375,5.125,1.40625,2.78125,0.46875,1.0,4.78125,2.28125,0.1875,0.5,0.5625,0.125,0.125,0.0625
187,RAJASTHAN (8),SIROHI (115),115,Pindwara abu(611),147.0,130158.0,67240.0,61647.0,25438.0,1.5,2.9418604651162785,1.3604651162790695,0.0,3.13953488372093,1.3953488372093024,5.918604651162791,2.255813953488372,0.02325581395348837,0.4883720930232558,0.372093023255814,0.02325581395348837,0.4418604651162791,4.127906976744186,1.4883720930232558,2.4186046511627906,0.2325581395348837,0.8255813953488372,4.0813953488372094,2.581395348837209,0.4883720930232558,0.372093023255814,1.069767441860465,0.0,0.09302325581395347,0.02325581395348837
188,RAJASTHAN (8),SIROHI (115),115,Reodar(613),148.0,106822.0,55410.0,51224.0,22824.0,1.6162790697674418,3.5348837209302326,1.7674418604651163,0.06976744186046513,3.651162790697674,1.5348837209302326,5.325581395348837,2.8372093023255816,0.13953488372093026,0.3953488372093023,0.8372093023255814,0.06976744186046513,0.5348837209302325,4.406976744186046,1.1744186046511629,2.755813953488372,0.2441860465116279,1.0,4.441860465116279,2.1976744186046506,0.3488372093023256,0.5116279069767442,0.22093023255813954,0.02325581395348837,0.13953488372093026,0.09302325581395347
189,RAJASTHAN (8),SIROHI (115),115,Sirohi(615),146.0,148091.0,75860.0,69350.0,35530.0,1.1578947368421053,2.293859649122807,1.0219298245614037,0.03508771929824561,3.684210526315789,0.7543859649122807,5.63157894736842,2.736842105263158,0.017543859649122806,0.21929824561403508,0.8771929824561404,0.05263157894736842,0.2280701754385965,4.684210526315789,1.6973684210526314,3.3289473684210527,0.4342105263157895,0.6359649122807017,4.9298245614035086,3.0877192982456134,0.13157894736842105,0.763157894736842,0.2368421052631579,0.0,0.02631578947368421,0.543859649122807
190,RAJASTHAN (8),TONK (116),116,Deoli - uniara(689),97.0,17756.0,9304.0,8445.0,5315.0,1.5,3.138888888888889,1.5555555555555556,0.2222222222222222,3.555555555555556,1.2777777777777777,3.9444444444444446,2.5,0.05555555555555555,0.2222222222222222,0.5,0.0,0.05555555555555555,2.4722222222222223,0.6111111111111112,1.6944444444444444,0.25,0.4166666666666667,2.5277777777777777,2.861111111111111,0.0,0.2222222222222222,0.7222222222222222,0.0,0.05555555555555555,0.05555555555555555
191,RAJASTHAN (8),TONK (116),116,Malpura(692),94.0,26509.0,14183.0,12325.0,5764.0,0.5882352941176471,1.9117647058823528,1.5882352941176472,0.05882352941176471,2.8823529411764706,0.9411764705882352,4.441176470588236,2.411764705882353,0.0,0.35294117647058826,0.8235294117647058,0.0,0.1176470588235294,3.4411764705882355,1.0588235294117647,2.588235294117647,0.3235294117647059,0.2352941176470588,2.9117647058823533,2.735294117647059,0.05882352941176471,0.1176470588235294,0.4705882352941176,0.0,0.0,0.05882352941176471
192,RAJASTHAN (8),TONK (116),116,Niwai(693),95.0,28316.0,15034.0,13182.0,10187.0,0.9772727272727272,3.0454545454545454,1.7045454545454546,0.045454545454545456,3.8181818181818175,1.9545454545454544,4.363636363636363,2.636363636363636,0.2272727272727273,0.2272727272727273,0.5909090909090909,0.09090909090909093,0.09090909090909093,3.5,1.068181818181818,1.8636363636363635,0.2954545454545455,0.5909090909090909,2.9318181818181817,2.9318181818181817,0.18181818181818185,0.4090909090909091,1.2272727272727273,0.0,0.13636363636363635,0.0
193,RAJASTHAN (8),TONK (116),116,Tonk(695),96.0,63623.0,33066.0,30544.0,13047.0,1.2291666666666667,2.369791666666667,1.0052083333333337,0.02083333333333333,3.78125,1.9270833333333333,4.692708333333334,2.135416666666667,0.02083333333333333,0.16666666666666666,0.34375,0.010416666666666666,0.2395833333333333,3.375,1.4895833333333333,1.2604166666666667,0.38020833333333337,1.6927083333333333,2.546875,1.5364583333333333,0.0,0.16666666666666666,0.06770833333333333,0.0,0.010416666666666666,0.02083333333333333
194,RAJASTHAN (8),UDAIPUR (117),117,Dhariawad(697),157.0,7404.0,3799.0,3605.0,1900.0,2.75,4.65,3.2,0.3,2.0,1.1,5.8,1.5,0.7,0.8,0.6,0.1,0.6,3.15,1.65,3.1,0.25,0.1,4.9,3.0,0.1,0.2,1.1,0.0,0.1,0.1
195,RAJASTHAN (8),UDAIPUR (117),117,Gogunda(698),149.0,11219.0,5537.0,5632.0,2507.0,3.0526315789473686,3.842105263157895,3.7894736842105265,1.368421052631579,3.2105263157894735,1.3157894736842106,6.578947368421053,1.368421052631579,0.6842105263157895,0.6842105263157895,0.7894736842105263,0.5789473684210527,0.4736842105263158,6.605263157894738,1.5,4.605263157894737,1.5,1.8157894736842104,4.605263157894737,1.8421052631578947,0.7894736842105263,0.7368421052631579,0.5,2.0526315789473686,0.6842105263157895,0.7894736842105263
196,RAJASTHAN (8),UDAIPUR (117),117,Jamwa ramgarh(602),48.0,41106.0,22199.0,18779.0,9453.0,1.4021739130434785,2.391304347826087,1.6847826086956523,0.06521739130434782,4.0,0.15217391304347827,5.065217391304348,1.608695652173913,0.0,0.15217391304347827,0.2826086956521739,0.021739130434782608,0.06521739130434782,2.6956521739130435,0.6086956521739131,1.076086956521739,0.14130434782608695,0.32608695652173914,1.923913043478261,2.565217391304348,0.13043478260869565,0.10869565217391304,0.3913043478260869,0.043478260869565216,0.043478260869565216,0.08695652173913042
197,RAJASTHAN (8),UDAIPUR (117),117,Jhadol(699),150.0,25460.0,13206.0,12011.0,4779.0,1.7333333333333334,2.6333333333333333,1.3666666666666667,0.13333333333333333,2.2,0.8,5.7333333333333325,1.3666666666666667,0.4666666666666667,0.4,0.7333333333333333,0.13333333333333333,0.7333333333333333,2.6666666666666665,0.7666666666666667,2.466666666666667,0.2,2.033333333333333,3.633333333333333,3.2666666666666666,0.6666666666666666,0.06666666666666668,2.1666666666666665,0.2,0.13333333333333333,0.5333333333333333
198,RAJASTHAN (8),UDAIPUR (117),117,Kherwara(700),151.0,7814.0,4053.0,3421.0,3110.0,0.5,3.083333333333333,1.3333333333333333,0.0,2.1666666666666665,0.0,5.416666666666668,1.5,0.0,0.5,0.5,0.0,0.0,2.9166666666666665,0.6666666666666666,2.25,0.16666666666666666,0.4166666666666667,1.9166666666666667,3.083333333333333,0.0,0.16666666666666666,1.75,0.0,0.0,0.0
199,RAJASTHAN (8),UDAIPUR (117),117,Mavli(564),154.0,28314.0,14627.0,13633.0,6137.0,0.7142857142857143,2.833333333333333,1.4047619047619049,0.0,3.571428571428572,1.5714285714285714,5.238095238095238,2.8095238095238093,0.0,0.3809523809523809,0.8095238095238095,0.0,0.8095238095238095,3.761904761904762,0.8095238095238095,2.238095238095238,0.2380952380952381,0.8333333333333334,4.119047619047619,3.095238095238096,0.0,0.14285714285714285,0.16666666666666666,0.0,0.0,0.0
200,RAJASTHAN (8),UDAIPUR (117),117,Salumber(701),156.0,13087.0,7138.0,5948.0,2389.0,1.5,3.1875,1.6875,0.375,3.0,0.25,5.0,2.25,0.25,0.875,0.125,0.125,0.25,3.75,1.0,2.3125,0.4375,1.0625,3.25,4.1875,0.25,0.375,0.6875,0.0,0.125,0.125
201,RAJASTHAN (8),UDAIPUR (117),117,Udaipur Rural(703),152.0,14185.0,6913.0,6561.0,4044.0,0.625,3.0,1.875,0.125,3.5,1.125,5.875,2.625,0.0,0.5,0.75,0.125,0.5,4.1875,1.0625,2.75,0.375,0.6875,4.25,2.8125,0.0,0.375,0.75,0.0,0.0,0.125
202,RAJASTHAN (8),UDAIPUR (117),117,Udaipur(702),153.0,11290.0,6083.0,5207.0,2591.0,2.375,3.5,1.125,0.0,4.0,1.75,5.5,2.25,0.25,0.75,0.5,0.0,0.5,4.625,1.375,2.5,1.0,1.625,4.375,3.625,0.25,0.75,0.75,0.0,0.0,0.0
203,RAJASTHAN (8),UDAIPUR (117),117,Vallabh Nagar(567),155.0,2100.0,1048.0,1052.0,631.0,0.8333333333333334,2.0,0.8333333333333334,0.0,3.6666666666666665,0.6666666666666666,5.0,2.333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,2.1666666666666665,0.6666666666666666,1.1666666666666667,0.16666666666666666,0.3333333333333333,3.8333333333333335,2.833333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
