,State,District,District Code,Assembly Constituency,AC Code,Gram Panchayat,GP Code,Total Population,Male,Female,Total Household,Agriculture (0-7),Land Improvement & Minor Irrigation (0-9),Animal Husbandry (0-6),Fisheries (0-2),Rural Housing (0-4),Drinking Water (0-3),Roads (0-8),Rural Electrification (0-3),Non-Conventional Energy (0-1),Maintenance of Community Assets (0-1),Fuel & Fodder (0-1),Libraries (0-1),Cultural Activities (0-1),Financial & Communication Infrastructure (0-9),Public Distribution System (0-2),Education (0-6),Vocational Education (0-2),Markets & Fairs (0-3),Health & Sanitation (0-11),Women & Child Development (0-7),Social Forestry (0-1),Family Welfare (0-1),Poverty Alleviation Programme (0-6),"Khadi, Village & Cottage Industries (0-3)",Small Scale Industries (0-1),Adult & Non-Formal Education (0-1)
79,RAJASTHAN (8),AJMER (86),86,Pushkar(511),99.0,RAMNER DHANI (33854),33854,9500.0,5490.0,4010.0,1100.0,2.0,0.5,2.5,0.0,4.0,0.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,7.0,2.0,4.5,0.5,0.5,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
80,RAJASTHAN (8),AJMER (86),86,Pushkar(511),99.0,RASOOLPURA (33856),33856,1118.0,572.0,546.0,198.0,0.5,2.0,0.5,0.0,4.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,4.5,0.5,2.5,0.5,0.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0
81,RAJASTHAN (8),ALWAR (87),87,Alwar Rural(512),65.0,BAKHTPURA (34300),34300,1460.0,760.0,700.0,155.0,0.5,3.5,0.5,0.0,4.0,1.0,6.25,3.0,0.0,1.0,1.0,1.0,0.0,6.75,1.25,3.25,1.0,0.75,3.75,5.0,0.0,0.0,1.25,0.0,0.0,1.0
82,RAJASTHAN (8),ALWAR (87),87,Alwar Rural(512),65.0,BALETA (34301),34301,12500.0,7300.0,5200.0,1265.0,3.0,3.0,3.0,0.0,4.0,2.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,4.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
83,RAJASTHAN (8),ALWAR (87),87,Alwar Rural(512),65.0,BARKHERA (34303),34303,6464.0,3464.0,3000.0,1675.0,0.5,3.0,5.0,0.0,4.0,1.0,5.0,0.5,1.0,1.0,1.0,1.0,1.0,7.5,2.0,5.0,0.5,0.5,4.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0
84,RAJASTHAN (8),ALWAR (87),87,Alwar Rural(512),65.0,BEEJWAR (34304),34304,7687.0,4332.0,3355.0,837.0,1.0,2.5,2.0,0.0,4.0,2.0,6.5,2.0,0.0,1.0,0.0,0.0,0.0,7.5,2.0,4.0,0.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
85,RAJASTHAN (8),ALWAR (87),87,Alwar Rural(512),65.0,BHANDODI (34302),34302,580.0,310.0,270.0,90.0,1.0,4.5,1.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.5,1.5,1.0,0.0,1.0,0.0,0.0,0.0,1.0
86,RAJASTHAN (8),ALWAR (87),87,Alwar Rural(512),65.0,BHANDWARA (34305),34305,1500.0,757.0,743.0,290.0,2.75,6.5,6.0,0.5,4.0,2.0,6.75,2.0,1.0,1.0,1.0,1.0,1.0,8.25,2.0,3.5,0.25,3.0,3.75,4.0,0.0,1.0,0.0,2.0,1.0,0.0
87,RAJASTHAN (8),ALWAR (87),87,Alwar Rural(512),65.0,BHOOPSERA (33871),33871,5980.0,3100.0,2880.0,1110.0,1.5,3.5,0.25,0.0,4.0,0.5,3.75,2.0,0.0,1.0,1.0,0.5,0.5,5.75,2.0,4.75,1.25,0.5,4.0,3.5,0.0,0.5,1.0,0.0,0.0,0.0
88,RAJASTHAN (8),ALWAR (87),87,Alwar Rural(512),65.0,DADAR (34308),34308,205.0,95.0,110.0,40.0,0.5,3.0,1.0,0.0,4.0,3.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.5,0.5,1.0,2.5,2.0,0.0,0.0,0.5,0.0,0.0,0.0
89,RAJASTHAN (8),ALWAR (87),87,Alwar Rural(512),65.0,JAMALPUR (34314),34314,358.0,188.0,170.0,55.0,0.5,2.5,0.5,0.0,4.0,1.0,6.5,2.0,0.0,0.0,1.0,0.0,0.0,4.0,0.5,1.0,0.5,0.5,3.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0
90,RAJASTHAN (8),ALWAR (87),87,Alwar Rural(512),65.0,JATIYANA (34315),34315,4096.0,2151.0,1945.0,820.0,3.0,6.5,2.0,0.0,4.0,2.0,6.5,3.0,1.0,1.0,1.0,1.0,0.0,9.0,2.0,4.5,0.5,3.0,4.5,6.0,0.0,1.0,0.0,0.0,0.0,0.0
91,RAJASTHAN (8),ALWAR (87),87,Alwar Rural(512),65.0,JONAYCHA KALAN (34115),34115,1700.0,1000.0,700.0,300.0,0.5,4.0,1.0,0.0,4.0,3.0,4.0,3.0,0.0,1.0,1.0,0.0,1.0,7.0,2.0,4.5,0.5,0.5,4.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0
92,RAJASTHAN (8),ALWAR (87),87,Alwar Rural(512),65.0,KAKRALI (34183),34183,20.0,12.0,8.0,4.0,0.5,1.5,0.5,0.0,4.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
93,RAJASTHAN (8),ALWAR (87),87,Alwar Rural(512),65.0,KASBA DAHRA (34318),34318,5659.0,3029.0,2630.0,1132.0,2.0,4.166666666666667,1.0,0.0,4.0,2.0,5.333333333333333,3.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,4.166666666666667,1.5,3.333333333333333,0.6666666666666666,1.3333333333333333,3.333333333333333,4.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
94,RAJASTHAN (8),ALWAR (87),87,Alwar Rural(512),65.0,Kerwa Jat (295237),295237,3500.0,1805.0,1695.0,800.0,0.5,4.5,1.0,0.0,4.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,4.0,0.5,3.0,1.0,3.0,0.0,0.0,1.5,0.0,0.0,0.0
95,RAJASTHAN (8),ALWAR (87),87,Alwar Rural(512),65.0,Khareda (295282),295282,3550.0,2000.0,1550.0,550.0,0.5,3.0,0.5,0.0,4.0,1.0,4.5,2.0,0.0,0.0,0.0,0.0,0.0,4.5,0.5,1.0,0.0,0.0,3.0,3.5,0.0,1.0,0.0,0.0,0.0,1.0
96,RAJASTHAN (8),ALWAR (87),87,Alwar Rural(512),65.0,LEELI (262483),262483,1143.0,605.0,538.0,165.0,0.5,3.5,0.5,0.0,4.0,0.0,5.0,2.0,0.0,0.0,0.0,1.0,1.0,4.5,0.5,2.0,0.5,0.5,3.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0
97,RAJASTHAN (8),ALWAR (87),87,Alwar Rural(512),65.0,MOHABBATPUR (34323),34323,820.0,422.0,398.0,141.0,2.5,3.0,0.5,0.0,4.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.5,0.5,1.0,0.5,0.5,4.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0
98,RAJASTHAN (8),ALWAR (87),87,Alwar Rural(512),65.0,NAGLA RAISEES (262553),262553,3350.0,1735.0,1615.0,550.0,2.5,4.5,0.5,0.0,4.0,0.0,5.5,3.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,3.5,1.0,0.5,2.5,4.0,0.0,1.0,0.0,0.0,0.0,0.0
99,RAJASTHAN (8),ALWAR (87),87,Alwar Rural(512),65.0,NAITHLA (34324),34324,690.0,380.0,310.0,82.0,0.5,3.5,1.5,0.0,4.0,0.0,3.5,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
100,RAJASTHAN (8),ALWAR (87),87,Alwar Rural(512),65.0,NEEMRANA (34128),34128,775.0,410.0,365.0,132.0,0.5,2.5,0.5,0.0,4.0,3.0,6.0,3.0,0.0,0.0,1.0,0.0,1.0,8.0,2.0,2.0,0.5,0.5,3.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0
101,RAJASTHAN (8),ALWAR (87),87,Alwar Rural(512),65.0,Nandanhedi (295267),295267,1780.0,925.0,855.0,356.0,1.0,3.0,1.0,0.0,4.0,2.0,6.5,3.0,1.0,0.0,0.0,0.0,0.0,8.0,0.5,2.0,0.5,0.5,2.5,3.0,0.0,1.0,0.0,0.0,0.0,0.0
102,RAJASTHAN (8),ALWAR (87),87,Alwar Rural(512),65.0,PIPLAI (34258),34258,820.0,404.0,402.0,142.0,1.0,2.5,1.0,0.0,4.0,1.0,3.5,2.0,0.0,0.0,1.0,0.0,0.0,1.5,2.0,1.0,0.0,0.0,1.5,3.5,0.0,1.0,0.0,0.0,0.0,0.0
103,RAJASTHAN (8),ALWAR (87),87,Alwar Rural(512),65.0,POONKHAR (34329),34329,1258.0,653.0,605.0,203.0,0.0,1.5,0.0,0.0,4.0,0.0,1.5,2.0,0.0,0.0,0.0,0.0,0.0,4.5,0.5,1.5,0.5,0.5,2.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0
104,RAJASTHAN (8),ALWAR (87),87,Alwar Rural(512),65.0,SHAHPUR (34331),34331,2419.0,1259.0,1160.0,404.0,2.0,6.5,3.0,0.0,4.0,2.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,8.0,2.0,5.0,0.5,3.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
105,RAJASTHAN (8),ALWAR (87),87,Alwar Rural(512),65.0,Sarangpur (295279),295279,1363.0,710.0,653.0,252.0,1.0,4.5,0.8333333333333334,0.0,4.0,0.0,5.833333333333332,3.0,0.0,0.0,0.0,0.0,0.0,3.8333333333333335,1.0,1.1666666666666667,0.8333333333333334,0.6666666666666666,3.333333333333333,3.0,0.0,0.0,0.0,0.0,0.0,0.0
106,RAJASTHAN (8),ALWAR (87),87,Alwar urban(513),66.0,Bhakheda (295264),295264,2155.0,1115.0,1030.0,398.0,2.5,3.0,0.0,0.0,4.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2.5,0.5,2.0,0.5,0.5,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
107,RAJASTHAN (8),ALWAR (87),87,Alwar urban(513),66.0,INDPUR (34041),34041,3101.0,1643.0,1458.0,560.0,0.5,3.75,1.0,0.0,4.0,0.5,5.75,2.5,0.0,0.5,1.0,0.5,0.5,6.5,1.25,2.75,0.5,2.0,4.0,4.0,0.0,0.5,1.25,0.0,0.5,0.5
108,RAJASTHAN (8),ALWAR (87),87,Alwar urban(513),66.0,KESHARPUR (34319),34319,2035.0,1045.0,985.0,360.0,1.0,4.5,0.5,0.0,4.0,1.0,4.5,2.0,0.0,1.0,0.0,1.0,1.0,2.5,2.0,4.0,0.5,0.5,4.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0
109,RAJASTHAN (8),ALWAR (87),87,Bansur(601),63.0,BAHRAM KA BAS (262619),262619,4063.0,2166.0,1897.0,767.0,5.0,5.166666666666667,6.0,2.0,2.333333333333333,2.0,7.333333333333332,2.0,1.0,1.0,1.0,1.0,1.0,7.0,2.0,5.166666666666667,1.5,3.0,8.833333333333334,4.166666666666667,1.0,1.0,1.0,3.0,1.0,1.0
110,RAJASTHAN (8),ALWAR (87),87,Bansur(601),63.0,BALAWAS (33866),33866,1995.0,1020.0,975.0,365.0,1.5,6.0,6.0,0.0,4.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,5.0,0.5,3.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
111,RAJASTHAN (8),ALWAR (87),87,Bansur(601),63.0,"BAMANWAS KANKAR 
(34235)",34235,2312.0,1217.0,1095.0,471.0,2.0,1.5,1.0,0.0,4.0,2.5,4.75,2.0,0.0,0.5,1.0,0.0,0.0,2.5,2.0,1.0,0.25,0.25,2.0,3.0,0.0,0.0,0.75,0.0,0.5,0.0
112,RAJASTHAN (8),ALWAR (87),87,Bansur(601),63.0,BHAGGOO KA BAS (33870),33870,3830.0,2000.0,1830.0,631.0,0.0,3.0,0.5,0.0,4.0,1.0,4.25,3.0,0.0,0.5,0.0,0.0,1.0,4.0,2.0,4.0,0.0,0.25,4.0,6.0,0.0,0.5,0.0,0.0,0.0,0.0
113,RAJASTHAN (8),ALWAR (87),87,Bansur(601),63.0,BHOOPSERA (33871),33871,5980.0,3100.0,2880.0,1110.0,1.5,3.5,0.25,0.0,4.0,0.5,3.75,2.0,0.0,1.0,1.0,0.5,0.5,5.75,2.0,4.75,1.25,0.5,4.0,3.5,0.0,0.5,1.0,0.0,0.0,0.0
114,RAJASTHAN (8),ALWAR (87),87,Bansur(601),63.0,BURJA (293937),293937,1850.0,930.0,920.0,210.0,1.0,4.0,0.5,0.0,4.0,0.0,4.5,2.0,0.0,0.0,0.0,0.0,0.0,4.5,2.0,2.0,0.0,0.0,4.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0
115,RAJASTHAN (8),ALWAR (87),87,Bansur(601),63.0,CHATARPURA (33874),33874,2500.0,1350.0,1150.0,625.0,0.5,3.5,1.0,0.0,4.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.5,0.0,1.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0
116,RAJASTHAN (8),ALWAR (87),87,Bansur(601),63.0,HARSORA (33883),33883,5802.0,3055.0,2747.0,981.0,4.0,5.0,3.0,0.0,4.0,3.0,6.0,3.0,0.0,1.0,1.0,1.0,1.0,9.0,2.0,4.0,0.5,3.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
117,RAJASTHAN (8),ALWAR (87),87,Bansur(601),63.0,HOLAWAS (33884),33884,756.0,386.0,370.0,72.0,0.0,3.5,0.5,0.0,4.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.5,0.5,0.5,0.5,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
118,RAJASTHAN (8),ALWAR (87),87,Bansur(601),63.0,INDRADA (293938),293938,2715.0,1408.0,1307.0,455.0,1.5,6.5,1.5,0.0,4.0,2.0,5.0,3.0,1.0,1.0,0.0,0.0,1.0,2.5,2.0,2.5,0.5,0.5,3.5,2.0,0.0,1.0,1.0,0.0,0.0,1.0
119,RAJASTHAN (8),ALWAR (87),87,Bansur(601),63.0,KASBA BANSUR (33868),33868,3855.0,2037.0,1818.0,720.0,5.0,6.5,6.0,0.0,4.0,2.0,6.0,3.0,0.0,0.0,1.0,0.0,1.0,8.0,2.0,5.0,1.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
120,RAJASTHAN (8),ALWAR (87),87,Bansur(601),63.0,KHERA (33886),33886,1950.0,1000.0,950.0,356.0,1.5,3.5,1.0,0.0,4.0,0.0,6.0,2.0,0.0,0.0,1.0,0.0,1.0,5.5,2.0,3.0,0.5,0.5,4.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0
121,RAJASTHAN (8),ALWAR (87),87,Bansur(601),63.0,KHOHRI (33887),33887,5573.0,2928.0,2645.0,932.0,0.5,2.5,3.0,0.0,4.0,3.0,3.5,3.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0,4.5,0.5,0.5,6.0,2.5,0.0,0.0,0.5,0.0,1.0,0.0
122,RAJASTHAN (8),ALWAR (87),87,Bansur(601),63.0,LOYATI (33889),33889,243.0,140.0,103.0,44.0,2.5,3.5,1.0,0.0,4.0,3.0,2.5,2.0,0.0,0.0,0.0,0.0,0.0,2.5,0.5,0.0,0.5,0.5,0.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0
123,RAJASTHAN (8),ALWAR (87),87,Bansur(601),63.0,MAHANPUR (33891),33891,1126.0,617.0,509.0,174.0,1.5,3.5,0.5,0.0,4.0,2.0,4.5,2.0,0.0,0.0,1.0,0.0,0.0,2.5,2.0,1.0,0.5,0.5,5.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0
124,RAJASTHAN (8),ALWAR (87),87,Bansur(601),63.0,MAJRA AHEER (33890),33890,4472.0,2335.0,2137.0,1188.0,1.0,4.125,2.75,0.0,4.0,1.25,6.0,2.75,0.25,0.25,0.25,0.0,1.0,3.75,2.0,3.25,0.5,0.625,4.0,3.125,0.0,0.0,0.0,0.0,0.0,0.0
125,RAJASTHAN (8),ALWAR (87),87,Bansur(601),63.0,MANCHI (293936),293936,1703.0,892.0,811.0,283.0,1.0,3.0,0.5,0.0,4.0,2.0,6.0,3.0,0.0,1.0,0.0,0.0,0.0,2.5,0.5,2.5,0.5,0.5,3.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0
126,RAJASTHAN (8),ALWAR (87),87,Bansur(601),63.0,MOTHOOKA (33892),33892,3550.0,1900.0,1650.0,700.0,1.0,3.5,2.5,0.0,4.0,2.0,5.0,3.0,0.0,1.0,1.0,0.0,1.0,5.0,2.0,4.5,0.5,0.5,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
127,RAJASTHAN (8),ALWAR (87),87,Bansur(601),63.0,NAYA BAS (33894),33894,1695.0,924.0,771.0,256.0,0.5,1.5,0.5,0.0,4.0,2.0,5.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,2.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0
128,RAJASTHAN (8),ALWAR (87),87,Bansur(601),63.0,NEEMOOCHANA (33895),33895,3700.0,2000.0,1700.0,698.0,0.0,3.0,2.0,0.0,4.0,2.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,2.0,4.0,0.0,3.0,6.5,2.0,0.0,1.0,0.0,0.0,0.0,0.0
129,RAJASTHAN (8),ALWAR (87),87,Bansur(601),63.0,RAMPUR (33896),33896,8433.0,4433.0,4000.0,1500.0,2.0,3.5,0.0,0.0,4.0,0.0,6.0,1.0,0.0,1.0,1.0,0.0,1.0,9.0,2.0,4.0,0.0,0.0,3.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0
130,RAJASTHAN (8),ALWAR (87),87,Bansur(601),63.0,SHAHPUR (33897),33897,3691.0,1899.0,1792.0,667.0,2.0,5.0,3.0,0.0,4.0,2.0,6.0,3.0,0.0,1.0,1.0,1.0,1.0,7.5,2.0,4.5,0.5,0.5,4.5,4.0,1.0,0.0,0.0,0.0,0.0,0.0
131,RAJASTHAN (8),ALWAR (87),87,Bansur(601),63.0,VIJAYPURA (34264),34264,2955.0,1520.0,1430.0,385.0,2.0,2.5,4.0,0.0,4.0,2.0,5.0,2.0,0.0,1.0,1.0,0.0,1.0,6.5,2.0,5.0,0.5,0.5,5.5,3.5,0.0,1.0,0.0,0.0,1.0,1.0
132,RAJASTHAN (8),ALWAR (87),87,Behror(514),62.0,AKLEEMPURA (34104),34104,1500.0,800.0,700.0,300.0,0.0,3.5,2.0,0.0,4.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,5.5,2.0,2.5,0.0,0.0,5.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0
133,RAJASTHAN (8),ALWAR (87),87,Behror(514),62.0,DAHMI (262628),262628,2161.0,1116.0,1045.0,384.0,0.5,1.5,3.0,0.0,4.0,2.0,6.0,2.0,0.0,0.0,1.0,0.0,1.0,4.5,2.0,3.5,0.5,0.5,5.0,3.0,0.0,1.0,1.5,0.0,1.0,0.0
134,RAJASTHAN (8),ALWAR (87),87,Behror(514),62.0,HAMEEDPUR (33909),33909,3650.0,1915.0,33.0,590.0,3.0,5.5,2.0,0.0,4.0,3.0,4.5,1.0,0.0,1.0,0.0,0.0,1.0,7.0,2.0,6.0,0.5,0.5,3.5,4.0,0.0,1.0,0.0,0.0,0.0,1.0
135,RAJASTHAN (8),ALWAR (87),87,Behror(514),62.0,JAGUWAS (33910),33910,518.0,271.0,247.0,89.0,0.5,5.0,0.5,0.0,4.0,2.0,5.0,3.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,2.0,0.5,0.5,4.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0
136,RAJASTHAN (8),ALWAR (87),87,Behror(514),62.0,JAINPURWAS (33911),33911,4939.0,2585.0,2354.0,780.0,2.5,5.0,3.0,0.0,4.0,2.0,6.0,3.0,0.0,1.0,1.0,0.0,1.0,8.0,2.0,4.0,0.5,0.5,5.0,3.5,0.0,1.0,1.0,0.0,1.0,0.0
137,RAJASTHAN (8),ALWAR (87),87,Behror(514),62.0,KANKAR DOPA (33914),33914,6612.0,3614.0,2898.0,1603.0,1.75,3.75,2.5,0.0,4.0,3.0,4.75,3.0,0.0,0.5,0.0,0.0,0.5,6.5,2.0,3.0,0.5,0.75,5.0,2.5,0.0,0.0,0.5,0.0,0.0,0.5
138,RAJASTHAN (8),ALWAR (87),87,Behror(514),62.0,KARODA (33915),33915,1932.0,1017.0,915.0,317.0,1.5,4.75,1.25,0.0,4.0,3.0,5.75,3.0,0.0,0.0,0.0,0.0,0.5,3.5,2.0,2.5,0.75,0.5,3.5,4.0,0.0,1.0,1.0,0.0,0.0,0.0
139,RAJASTHAN (8),ALWAR (87),87,Behror(514),62.0,KATHOOWAS (34118),34118,900.0,460.0,440.0,150.0,2.5,5.0,5.0,0.0,4.0,2.0,6.5,2.0,1.0,1.0,0.0,1.0,1.0,5.5,2.0,2.0,0.5,3.0,4.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0
140,RAJASTHAN (8),ALWAR (87),87,Behror(514),62.0,MAHARAJWAS (33919),33919,2826.0,1471.0,1355.0,500.0,3.0,6.0,3.0,0.0,4.0,2.0,6.0,3.0,0.0,1.0,1.0,0.0,1.0,7.5,2.0,4.5,0.5,0.5,5.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0
141,RAJASTHAN (8),ALWAR (87),87,Behror(514),62.0,NANGLI BALAI (295253),295253,2712.0,1448.0,1264.0,500.0,0.0,3.0,1.5,0.0,4.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,4.0,2.0,0.0,5.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0
142,RAJASTHAN (8),ALWAR (87),87,Behror(514),62.0,"PRATAPSINGHPURA 
(34130)",34130,2367.0,1263.0,1104.0,550.0,0.5,4.25,0.5,0.0,4.0,1.5,6.0,3.0,0.0,0.0,0.0,0.0,0.0,3.75,0.5,2.0,0.5,0.5,4.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0
143,RAJASTHAN (8),ALWAR (87),87,Behror(514),62.0,RAMSINGHPURA (33924),33924,1591.0,822.0,769.0,291.0,0.5,4.166666666666667,1.5,0.0,4.0,1.6666666666666667,5.333333333333333,2.333333333333333,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,3.5,0.3333333333333333,2.5,0.5,0.5,3.8333333333333335,2.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
144,RAJASTHAN (8),ALWAR (87),87,Behror(514),62.0,RIWALI (33925),33925,1484.0,779.0,705.0,294.0,2.0,4.5,2.0,0.0,4.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,1.0,7.5,0.5,4.0,0.5,0.5,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
145,RAJASTHAN (8),ALWAR (87),87,Behror(514),62.0,RODWAL (34132),34132,1950.0,1015.0,935.0,300.0,0.5,3.5,1.0,0.0,4.0,2.0,6.0,3.0,0.0,1.0,0.0,0.0,0.0,6.5,0.5,3.0,0.5,0.5,5.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0
146,RAJASTHAN (8),ALWAR (87),87,Kathumar(540),69.0,BAHTOO KALAN (33930),33930,3280.0,1950.0,1330.0,535.0,1.0,1.75,0.25,0.0,3.5,2.0,5.25,2.5,0.0,0.0,0.0,0.0,0.5,2.0,0.5,0.75,0.25,0.25,2.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0
147,RAJASTHAN (8),ALWAR (87),87,Kathumar(540),69.0,DANTIYA (33935),33935,3729.0,2058.0,1671.0,642.0,1.5,3.5,3.0,0.0,4.0,2.0,6.5,2.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,4.5,0.5,0.5,6.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
148,RAJASTHAN (8),ALWAR (87),87,Kathumar(540),69.0,ITERA (34034),34034,2073.0,1050.0,923.0,341.0,0.0,3.5,0.0,0.0,4.0,1.0,3.5,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.5,6.0,0.0,1.0,0.0,0.0,0.0,0.0
149,RAJASTHAN (8),ALWAR (87),87,Kathumar(540),69.0,JAHADOO (33940),33940,650.0,400.0,250.0,150.0,0.5,3.0,0.5,0.0,4.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.5,0.5,0.5,3.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0
150,RAJASTHAN (8),ALWAR (87),87,Kathumar(540),69.0,JATWARA (33942),33942,3850.0,2100.0,1750.0,795.0,0.8333333333333334,2.5,0.5,0.0,4.0,1.6666666666666667,5.333333333333333,2.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,5.833333333333332,2.0,1.8333333333333333,0.5,0.5,4.5,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0
151,RAJASTHAN (8),ALWAR (87),87,Kathumar(540),69.0,KHERA MEDA (33946),33946,3230.0,1750.0,1480.0,578.0,2.0,3.0,5.0,0.0,4.0,0.0,6.0,2.0,0.0,1.0,1.0,1.0,1.0,5.0,2.0,6.0,0.0,0.0,5.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0
152,RAJASTHAN (8),ALWAR (87),87,Kathumar(540),69.0,KHOH (33948),33948,1635.0,833.0,802.0,492.0,1.5,1.5,1.5,0.0,4.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,5.5,2.0,3.0,0.0,0.0,5.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
153,RAJASTHAN (8),ALWAR (87),87,Kathumar(540),69.0,KHUDIYANA (34047),34047,2628.0,1502.0,1126.0,455.0,2.0,4.5,2.0,0.0,4.0,0.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,4.5,0.5,0.5,5.5,4.0,0.0,0.0,1.0,0.0,0.0,0.0
154,RAJASTHAN (8),ALWAR (87),87,Kathumar(540),69.0,MOLIYA (34052),34052,5045.0,2618.0,2427.0,783.0,0.3333333333333333,0.8333333333333334,1.5,0.0,4.0,1.0,5.5,2.0,0.0,0.3333333333333333,0.0,0.0,0.0,4.833333333333333,1.5,3.333333333333333,0.3333333333333333,0.5,2.6666666666666665,3.8333333333333335,0.0,1.0,1.0,0.0,0.0,0.0
155,RAJASTHAN (8),ALWAR (87),87,Kathumar(540),69.0,RAMPURA PATAN (293944),293944,1450.0,750.0,700.0,250.0,1.5,3.0,1.5,0.0,4.0,0.0,6.5,2.0,0.0,0.0,0.0,0.0,1.0,1.5,0.5,1.0,0.5,0.5,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
156,RAJASTHAN (8),ALWAR (87),87,Kathumar(540),69.0,RONEEJA THAN (33957),33957,852.0,436.0,416.0,145.0,0.5,3.0,1.0,0.0,4.0,1.0,4.5,2.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,0.5,0.5,3.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0
